#    R         total       AA         AB         BB   
 1.034000    0.000000   0.000000   0.000000   0.000000  
 1.036000    0.000000   0.000000   0.000000   0.000000  
 1.038000    0.000000   0.000000   0.000000   0.000000  
 1.040000    0.000000   0.000000   0.000000   0.000000  
 1.042000    0.000000   0.000000   0.000000   0.000000  
 1.044000    0.000000   0.000000   0.000000   0.000000  
 1.046000    0.000000   0.000000   0.000000   0.000000  
 1.048000    0.000000   0.000000   0.000000   0.000000  
 1.050000    0.000000   0.000000   0.000000   0.000000  
 1.052000    0.000000   0.000000   0.000000   0.000000  
 1.054000    0.000000   0.000000   0.000000   0.000000  
 1.056000    0.000000   0.000000   0.000000   0.000000  
 1.058000    0.000000   0.000000   0.000000   0.000000  
 1.060000    0.000000   0.000000   0.000000   0.000000  
 1.062000    0.000000   0.000000   0.000000   0.000000  
 1.064000    0.000000   0.000000   0.000000   0.000000  
 1.066000    0.000000   0.000000   0.000000   0.000000  
 1.068000    0.000000   0.000000   0.000000   0.000000  
 1.070000    0.000000   0.000000   0.000000   0.000000  
 1.072000    0.000000   0.000000   0.000000   0.000000  
 1.074000    0.000000   0.000000   0.000000   0.000000  
 1.076000    0.000000   0.000000   0.000000   0.000000  
 1.078000    0.000000   0.000000   0.000000   0.000000  
 1.080000    0.000000   0.000000   0.000000   0.000000  
 1.082000    0.000000   0.000000   0.000000   0.000000  
 1.084000    0.000000   0.000000   0.000000   0.000000  
 1.086000    0.000000   0.000000   0.000000   0.000000  
 1.088000    0.000000   0.000000   0.000000   0.000000  
 1.090000    0.000000   0.000000   0.000000   0.000000  
 1.092000    0.000000   0.000000   0.000000   0.000000  
 1.094000    0.000000   0.000000   0.000000   0.000000  
 1.096000    0.000000   0.000000   0.000000   0.000000  
 1.098000    0.000000   0.000000   0.000000   0.000000  
 1.100000    0.000000   0.000000   0.000000   0.000000  
 1.102000    0.000000   0.000000   0.000000   0.000000  
 1.104000    0.000000   0.000000   0.000000   0.000000  
 1.106000    0.000000   0.000000   0.000000   0.000000  
 1.108000    0.000000   0.000000   0.000000   0.000000  
 1.110000    0.000000   0.000000   0.000000   0.000000  
 1.112000    0.000000   0.000000   0.000000   0.000000  
 1.114000    0.000000   0.000000   0.000000   0.000000  
 1.116000    0.000000   0.000000   0.000000   0.000000  
 1.118000    0.000000   0.000000   0.000000   0.000000  
 1.120000    0.000000   0.000000   0.000000   0.000000  
 1.122000    0.000000   0.000000   0.000000   0.000000  
 1.124000    0.000000   0.000000   0.000000   0.000000  
 1.126000    0.000000   0.000000   0.000000   0.000000  
 1.128000    0.000000   0.000000   0.000000   0.000000  
 1.130000    0.000000   0.000000   0.000000   0.000000  
 1.132000    0.000000   0.000000   0.000000   0.000000  
 1.134000    0.000000   0.000000   0.000000   0.000000  
 1.136000    0.000000   0.000000   0.000000   0.000000  
 1.138000    0.000000   0.000000   0.000000   0.000000  
 1.140000    0.000000   0.000000   0.000000   0.000000  
 1.142000    0.000000   0.000000   0.000000   0.000000  
 1.144000    0.000000   0.000000   0.000000   0.000000  
 1.146000    0.000000   0.000000   0.000000   0.000000  
 1.148000    0.000000   0.000000   0.000000   0.000000  
 1.150000    0.000000   0.000000   0.000000   0.000000  
 1.152000    0.000000   0.000000   0.000000   0.000000  
 1.154000    0.000000   0.000000   0.000000   0.000000  
 1.156000    0.000000   0.000000   0.000000   0.000000  
 1.158000    0.000000   0.000000   0.000000   0.000000  
 1.160000    0.000000   0.000000   0.000000   0.000000  
 1.162000    0.000000   0.000000   0.000000   0.000000  
 1.164000    0.000000   0.000000   0.000000   0.000000  
 1.166000    0.000000   0.000000   0.000000   0.000000  
 1.168000    0.000000   0.000000   0.000000   0.000000  
 1.170000    0.000000   0.000000   0.000000   0.000000  
 1.172000    0.000000   0.000000   0.000000   0.000000  
 1.174000    0.000000   0.000000   0.000000   0.000000  
 1.176000    0.000000   0.000000   0.000000   0.000000  
 1.178000    0.000000   0.000000   0.000000   0.000000  
 1.180000    0.000000   0.000000   0.000000   0.000000  
 1.182000    0.000000   0.000000   0.000000   0.000000  
 1.184000    0.000000   0.000000   0.000000   0.000000  
 1.186000    0.000000   0.000000   0.000000   0.000000  
 1.188000    0.000000   0.000000   0.000000   0.000000  
 1.190000    0.000000   0.000000   0.000000   0.000000  
 1.192000    0.000000   0.000000   0.000000   0.000000  
 1.194000    0.000000   0.000000   0.000000   0.000000  
 1.196000    0.000000   0.000000   0.000000   0.000000  
 1.198000    0.000000   0.000000   0.000000   0.000000  
 1.200000    0.000000   0.000000   0.000000   0.000000  
 1.202000    0.000000   0.000000   0.000000   0.000000  
 1.204000    0.000000   0.000000   0.000000   0.000000  
 1.206000    0.000000   0.000000   0.000000   0.000000  
 1.208000    0.000000   0.000000   0.000000   0.000000  
 1.210000    0.000000   0.000000   0.000000   0.000000  
 1.212000    0.000000   0.000000   0.000000   0.000000  
 1.214000    0.000000   0.000000   0.000000   0.000000  
 1.216000    0.000000   0.000000   0.000000   0.000000  
 1.218000    0.000000   0.000000   0.000000   0.000000  
 1.220000    0.000000   0.000000   0.000000   0.000000  
 1.222000    0.000000   0.000000   0.000000   0.000000  
 1.224000    0.000000   0.000000   0.000000   0.000000  
 1.226000    0.000000   0.000000   0.000000   0.000000  
 1.228000    0.000000   0.000000   0.000000   0.000000  
 1.230000    0.000000   0.000000   0.000000   0.000000  
 1.232000    0.000000   0.000000   0.000000   0.000000  
 1.234000    0.000000   0.000000   0.000000   0.000000  
 1.236000    0.000000   0.000000   0.000000   0.000000  
 1.238000    0.000000   0.000000   0.000000   0.000000  
 1.240000    0.000000   0.000000   0.000000   0.000000  
 1.242000    0.000000   0.000000   0.000000   0.000000  
 1.244000    0.000000   0.000000   0.000000   0.000000  
 1.246000    0.000000   0.000000   0.000000   0.000000  
 1.248000    0.000000   0.000000   0.000000   0.000000  
 1.250000    0.000000   0.000000   0.000000   0.000000  
 1.252000    0.000000   0.000000   0.000000   0.000000  
 1.254000    0.000000   0.000000   0.000000   0.000000  
 1.256000    0.000000   0.000000   0.000000   0.000000  
 1.258000    0.000000   0.000000   0.000000   0.000000  
 1.260000    0.000000   0.000000   0.000000   0.000000  
 1.262000    0.000000   0.000000   0.000000   0.000000  
 1.264000    0.000000   0.000000   0.000000   0.000000  
 1.266000    0.000000   0.000000   0.000000   0.000000  
 1.268000    0.000000   0.000000   0.000000   0.000000  
 1.270000    0.000000   0.000000   0.000000   0.000000  
 1.272000    0.000000   0.000000   0.000000   0.000000  
 1.274000    0.000000   0.000000   0.000000   0.000000  
 1.276000    0.000000   0.000000   0.000000   0.000000  
 1.278000    0.000000   0.000000   0.000000   0.000000  
 1.280000    0.000000   0.000000   0.000000   0.000000  
 1.282000    0.000000   0.000000   0.000000   0.000000  
 1.284000    0.000000   0.000000   0.000000   0.000000  
 1.286000    0.000000   0.000000   0.000000   0.000000  
 1.288000    0.000000   0.000000   0.000000   0.000000  
 1.290000    0.000000   0.000000   0.000000   0.000000  
 1.292000    0.000000   0.000000   0.000000   0.000000  
 1.294000    0.000000   0.000000   0.000000   0.000000  
 1.296000    0.000000   0.000000   0.000000   0.000000  
 1.298000    0.000000   0.000000   0.000000   0.000000  
 1.300000    0.000000   0.000000   0.000000   0.000000  
 1.302000    0.000000   0.000000   0.000000   0.000000  
 1.304000    0.000000   0.000000   0.000000   0.000000  
 1.306000    0.000000   0.000000   0.000000   0.000000  
 1.308000    0.000000   0.000000   0.000000   0.000000  
 1.310000    0.000000   0.000000   0.000000   0.000000  
 1.312000    0.000000   0.000000   0.000000   0.000000  
 1.314000    0.000000   0.000000   0.000000   0.000000  
 1.316000    0.000000   0.000000   0.000000   0.000000  
 1.318000    0.000000   0.000000   0.000000   0.000000  
 1.320000    0.000000   0.000000   0.000000   0.000000  
 1.322000    0.000000   0.000000   0.000000   0.000000  
 1.324000    0.000000   0.000000   0.000000   0.000000  
 1.326000    0.000000   0.000000   0.000000   0.000000  
 1.328000    0.000000   0.000000   0.000000   0.000000  
 1.330000    0.000000   0.000000   0.000000   0.000000  
 1.332000    0.000000   0.000000   0.000000   0.000000  
 1.334000    0.000000   0.000000   0.000000   0.000000  
 1.336000    0.000000   0.000000   0.000000   0.000000  
 1.338000    0.000000   0.000000   0.000000   0.000000  
 1.340000    0.000000   0.000000   0.000000   0.000000  
 1.342000    0.000000   0.000000   0.000000   0.000000  
 1.344000    0.000000   0.000000   0.000000   0.000000  
 1.346000    0.000000   0.000000   0.000000   0.000000  
 1.348000    0.000000   0.000000   0.000000   0.000000  
 1.350000    0.000000   0.000000   0.000000   0.000000  
 1.352000    0.000000   0.000000   0.000000   0.000000  
 1.354000    0.000000   0.000000   0.000000   0.000000  
 1.356000    0.000000   0.000000   0.000000   0.000000  
 1.358000    0.000000   0.000000   0.000000   0.000000  
 1.360000    0.000000   0.000000   0.000000   0.000000  
 1.362000    0.000000   0.000000   0.000000   0.000000  
 1.364000    0.000000   0.000000   0.000000   0.000000  
 1.366000    0.000000   0.000000   0.000000   0.000000  
 1.368000    0.000000   0.000000   0.000000   0.000000  
 1.370000    0.000000   0.000000   0.000000   0.000000  
 1.372000    0.000000   0.000000   0.000000   0.000000  
 1.374000    0.000000   0.000000   0.000000   0.000000  
 1.376000    0.000000   0.000000   0.000000   0.000000  
 1.378000    0.000000   0.000000   0.000000   0.000000  
 1.380000    0.000000   0.000000   0.000000   0.000000  
 1.382000    0.000000   0.000000   0.000000   0.000000  
 1.384000    0.000000   0.000000   0.000000   0.000000  
 1.386000    0.000000   0.000000   0.000000   0.000000  
 1.388000    0.000000   0.000000   0.000000   0.000000  
 1.390000    0.000000   0.000000   0.000000   0.000000  
 1.392000    0.000000   0.000000   0.000000   0.000000  
 1.394000    0.000000   0.000000   0.000000   0.000000  
 1.396000    0.000000   0.000000   0.000000   0.000000  
 1.398000    0.000000   0.000000   0.000000   0.000000  
 1.400000    0.000000   0.000000   0.000000   0.000000  
 1.402000    0.000000   0.000000   0.000000   0.000000  
 1.404000    0.000000   0.000000   0.000000   0.000000  
 1.406000    0.000000   0.000000   0.000000   0.000000  
 1.408000    0.000000   0.000000   0.000000   0.000000  
 1.410000    0.000000   0.000000   0.000000   0.000000  
 1.412000    0.000000   0.000000   0.000000   0.000000  
 1.414000    0.000000   0.000000   0.000000   0.000000  
 1.416000    0.000000   0.000000   0.000000   0.000000  
 1.418000    0.000000   0.000000   0.000000   0.000000  
 1.420000    0.000000   0.000000   0.000000   0.000000  
 1.422000    0.000000   0.000000   0.000000   0.000000  
 1.424000    0.000000   0.000000   0.000000   0.000000  
 1.426000    0.000000   0.000000   0.000000   0.000000  
 1.428000    0.000000   0.000000   0.000000   0.000000  
 1.430000    0.000000   0.000000   0.000000   0.000000  
 1.432000    0.000000   0.000000   0.000000   0.000000  
 1.434000    0.000000   0.000000   0.000000   0.000000  
 1.436000    0.000000   0.000000   0.000000   0.000000  
 1.438000    0.000000   0.000000   0.000000   0.000000  
 1.440000    0.000000   0.000000   0.000000   0.000000  
 1.442000    0.000000   0.000000   0.000000   0.000000  
 1.444000    0.000000   0.000000   0.000000   0.000000  
 1.446000    0.000000   0.000000   0.000000   0.000000  
 1.448000    0.000000   0.000000   0.000000   0.000000  
 1.450000    0.000000   0.000000   0.000000   0.000000  
 1.452000    0.000000   0.000000   0.000000   0.000000  
 1.454000    0.000000   0.000000   0.000000   0.000000  
 1.456000    0.000000   0.000000   0.000000   0.000000  
 1.458000    0.000000   0.000000   0.000000   0.000000  
 1.460000    0.000000   0.000000   0.000000   0.000000  
 1.462000    0.000000   0.000000   0.000000   0.000000  
 1.464000    0.000000   0.000000   0.000000   0.000000  
 1.466000    0.000000   0.000000   0.000000   0.000000  
 1.468000    0.000000   0.000000   0.000000   0.000000  
 1.470000    0.000000   0.000000   0.000000   0.000000  
 1.472000    0.000000   0.000000   0.000000   0.000000  
 1.474000    0.000000   0.000000   0.000000   0.000000  
 1.476000    0.000000   0.000000   0.000000   0.000000  
 1.478000    0.000000   0.000000   0.000000   0.000000  
 1.480000    0.000000   0.000000   0.000000   0.000000  
 1.482000    0.000000   0.000000   0.000000   0.000000  
 1.484000    0.000000   0.000000   0.000000   0.000000  
 1.486000    0.000000   0.000000   0.000000   0.000000  
 1.488000    0.000000   0.000000   0.000000   0.000000  
 1.490000    0.000000   0.000000   0.000000   0.000000  
 1.492000    0.000000   0.000000   0.000000   0.000000  
 1.494000    0.000000   0.000000   0.000000   0.000000  
 1.496000    0.000000   0.000000   0.000000   0.000000  
 1.498000    0.000000   0.000000   0.000000   0.000000  
 1.500000    0.000000   0.000000   0.000000   0.000000  
 1.502000    0.000000   0.000000   0.000000   0.000000  
 1.504000    0.000000   0.000000   0.000000   0.000000  
 1.506000    0.000000   0.000000   0.000000   0.000000  
 1.508000    0.000000   0.000000   0.000000   0.000000  
 1.510000    0.000000   0.000000   0.000000   0.000000  
 1.512000    0.000000   0.000000   0.000000   0.000000  
 1.514000    0.000000   0.000000   0.000000   0.000000  
 1.516000    0.000000   0.000000   0.000000   0.000000  
 1.518000    0.000000   0.000000   0.000000   0.000000  
 1.520000    0.000000   0.000000   0.000000   0.000000  
 1.522000    0.000000   0.000000   0.000000   0.000000  
 1.524000    0.000000   0.000000   0.000000   0.000000  
 1.526000    0.000000   0.000000   0.000000   0.000000  
 1.528000    0.000000   0.000000   0.000000   0.000000  
 1.530000    0.000000   0.000000   0.000000   0.000000  
 1.532000    0.000000   0.000000   0.000000   0.000000  
 1.534000    0.000000   0.000000   0.000000   0.000000  
 1.536000    0.000000   0.000000   0.000000   0.000000  
 1.538000    0.000000   0.000000   0.000000   0.000000  
 1.540000    0.000000   0.000000   0.000000   0.000000  
 1.542000    0.000000   0.000000   0.000000   0.000000  
 1.544000    0.000000   0.000000   0.000000   0.000000  
 1.546000    0.000000   0.000000   0.000000   0.000000  
 1.548000    0.000000   0.000000   0.000000   0.000000  
 1.550000    0.000000   0.000000   0.000000   0.000000  
 1.552000    0.000000   0.000000   0.000000   0.000000  
 1.554000    0.000000   0.000000   0.000000   0.000000  
 1.556000    0.000000   0.000000   0.000000   0.000000  
 1.558000    0.000000   0.000000   0.000000   0.000000  
 1.560000    0.000000   0.000000   0.000000   0.000000  
 1.562000    0.000000   0.000000   0.000000   0.000000  
 1.564000    0.000000   0.000000   0.000000   0.000000  
 1.566000    0.000000   0.000000   0.000000   0.000000  
 1.568000    0.000000   0.000000   0.000000   0.000000  
 1.570000    0.000000   0.000000   0.000000   0.000000  
 1.572000    0.000000   0.000000   0.000000   0.000000  
 1.574000    0.000000   0.000000   0.000000   0.000000  
 1.576000    0.000000   0.000000   0.000000   0.000000  
 1.578000    0.000000   0.000000   0.000000   0.000000  
 1.580000    0.000000   0.000000   0.000000   0.000000  
 1.582000    0.000000   0.000000   0.000000   0.000000  
 1.584000    0.000000   0.000000   0.000000   0.000000  
 1.586000    0.000000   0.000000   0.000000   0.000000  
 1.588000    0.000000   0.000000   0.000000   0.000000  
 1.590000    0.000000   0.000000   0.000000   0.000000  
 1.592000    0.000000   0.000000   0.000000   0.000000  
 1.594000    0.000000   0.000000   0.000000   0.000000  
 1.596000    0.000000   0.000000   0.000000   0.000000  
 1.598000    0.000000   0.000000   0.000000   0.000000  
 1.600000    0.000000   0.000000   0.000000   0.000000  
 1.602000    0.000000   0.000000   0.000000   0.000000  
 1.604000    0.000000   0.000000   0.000000   0.000000  
 1.606000    0.000000   0.000000   0.000000   0.000000  
 1.608000    0.000000   0.000000   0.000000   0.000000  
 1.610000    0.000000   0.000000   0.000000   0.000000  
 1.612000    0.000000   0.000000   0.000000   0.000000  
 1.614000    0.000000   0.000000   0.000000   0.000000  
 1.616000    0.000000   0.000000   0.000000   0.000000  
 1.618000    0.000000   0.000000   0.000000   0.000000  
 1.620000    0.000000   0.000000   0.000000   0.000000  
 1.622000    0.000000   0.000000   0.000000   0.000000  
 1.624000    0.000000   0.000000   0.000000   0.000000  
 1.626000    0.000000   0.000000   0.000000   0.000000  
 1.628000    0.000000   0.000000   0.000000   0.000000  
 1.630000    0.000000   0.000000   0.000000   0.000000  
 1.632000    0.000000   0.000000   0.000000   0.000000  
 1.634000    0.000000   0.000000   0.000000   0.000000  
 1.636000    0.000000   0.000000   0.000000   0.000000  
 1.638000    0.000000   0.000000   0.000000   0.000000  
 1.640000    0.000000   0.000000   0.000000   0.000000  
 1.642000    0.000000   0.000000   0.000000   0.000000  
 1.644000    0.000000   0.000000   0.000000   0.000000  
 1.646000    0.000000   0.000000   0.000000   0.000000  
 1.648000    0.000000   0.000000   0.000000   0.000000  
 1.650000    0.000000   0.000000   0.000000   0.000000  
 1.652000    0.000000   0.000000   0.000000   0.000000  
 1.654000    0.000000   0.000000   0.000000   0.000000  
 1.656000    0.000000   0.000000   0.000000   0.000000  
 1.658000    0.000000   0.000000   0.000000   0.000000  
 1.660000    0.000000   0.000000   0.000000   0.000000  
 1.662000    0.000000   0.000000   0.000000   0.000000  
 1.664000    0.000000   0.000000   0.000000   0.000000  
 1.666000    0.000000   0.000000   0.000000   0.000000  
 1.668000    0.000000   0.000000   0.000000   0.000000  
 1.670000    0.000000   0.000000   0.000000   0.000000  
 1.672000    0.000000   0.000000   0.000000   0.000000  
 1.674000    0.000000   0.000000   0.000000   0.000000  
 1.676000    0.000000   0.000000   0.000000   0.000000  
 1.678000    0.000000   0.000000   0.000000   0.000000  
 1.680000    0.000000   0.000000   0.000000   0.000000  
 1.682000    0.000000   0.000000   0.000000   0.000000  
 1.684000    0.000000   0.000000   0.000000   0.000000  
 1.686000    0.000000   0.000000   0.000000   0.000000  
 1.688000    0.000000   0.000000   0.000000   0.000000  
 1.690000    0.000000   0.000000   0.000000   0.000000  
 1.692000    0.000000   0.000000   0.000000   0.000000  
 1.694000    0.000000   0.000000   0.000000   0.000000  
 1.696000    0.000000   0.000000   0.000000   0.000000  
 1.698000    0.000000   0.000000   0.000000   0.000000  
 1.700000    0.000000   0.000000   0.000000   0.000000  
 1.702000    0.000000   0.000000   0.000000   0.000000  
 1.704000    0.000000   0.000000   0.000000   0.000000  
 1.706000    0.000000   0.000000   0.000000   0.000000  
 1.708000    0.000000   0.000000   0.000000   0.000000  
 1.710000    0.000000   0.000000   0.000000   0.000000  
 1.712000    0.000000   0.000000   0.000000   0.000000  
 1.714000    0.000000   0.000000   0.000000   0.000000  
 1.716000    0.000000   0.000000   0.000000   0.000000  
 1.718000    0.000000   0.000000   0.000000   0.000000  
 1.720000    0.000000   0.000000   0.000000   0.000000  
 1.722000    0.000000   0.000000   0.000000   0.000000  
 1.724000    0.000000   0.000000   0.000000   0.000000  
 1.726000    0.000000   0.000000   0.000000   0.000000  
 1.728000    0.000000   0.000000   0.000000   0.000000  
 1.730000    0.000000   0.000000   0.000000   0.000000  
 1.732000    0.000000   0.000000   0.000000   0.000000  
 1.734000    0.000000   0.000000   0.000000   0.000000  
 1.736000    0.000000   0.000000   0.000000   0.000000  
 1.738000    0.000000   0.000000   0.000000   0.000000  
 1.740000    0.000000   0.000000   0.000000   0.000000  
 1.742000    0.000000   0.000000   0.000000   0.000000  
 1.744000    0.000000   0.000000   0.000000   0.000000  
 1.746000    0.000000   0.000000   0.000000   0.000000  
 1.748000    0.000000   0.000000   0.000000   0.000000  
 1.750000    0.000000   0.000000   0.000000   0.000000  
 1.752000    0.000000   0.000000   0.000000   0.000000  
 1.754000    0.000000   0.000000   0.000000   0.000000  
 1.756000    0.000000   0.000000   0.000000   0.000000  
 1.758000    0.000000   0.000000   0.000000   0.000000  
 1.760000    0.000000   0.000000   0.000000   0.000000  
 1.762000    0.000000   0.000000   0.000000   0.000000  
 1.764000    0.000000   0.000000   0.000000   0.000000  
 1.766000    0.000000   0.000000   0.000000   0.000000  
 1.768000    0.000000   0.000000   0.000000   0.000000  
 1.770000    0.000000   0.000000   0.000000   0.000000  
 1.772000    0.000000   0.000000   0.000000   0.000000  
 1.774000    0.000000   0.000000   0.000000   0.000000  
 1.776000    0.000000   0.000000   0.000000   0.000000  
 1.778000    0.000000   0.000000   0.000000   0.000000  
 1.780000    0.000000   0.000000   0.000000   0.000000  
 1.782000    0.000000   0.000000   0.000000   0.000000  
 1.784000    0.000000   0.000000   0.000000   0.000000  
 1.786000    0.000000   0.000000   0.000000   0.000000  
 1.788000    0.000000   0.000000   0.000000   0.000000  
 1.790000    0.000000   0.000000   0.000000   0.000000  
 1.792000    0.000000   0.000000   0.000000   0.000000  
 1.794000    0.000000   0.000000   0.000000   0.000000  
 1.796000    0.000000   0.000000   0.000000   0.000000  
 1.798000    0.000000   0.000000   0.000000   0.000000  
 1.800000    0.000000   0.000000   0.000000   0.000000  
 1.802000    0.000000   0.000000   0.000000   0.000000  
 1.804000    0.000000   0.000000   0.000000   0.000000  
 1.806000    0.000000   0.000000   0.000000   0.000000  
 1.808000    0.000000   0.000000   0.000000   0.000000  
 1.810000    0.000000   0.000000   0.000000   0.000000  
 1.812000    0.000000   0.000000   0.000000   0.000000  
 1.814000    0.000000   0.000000   0.000000   0.000000  
 1.816000    0.000000   0.000000   0.000000   0.000000  
 1.818000    0.000000   0.000000   0.000000   0.000000  
 1.820000    0.000000   0.000000   0.000000   0.000000  
 1.822000    0.000000   0.000000   0.000000   0.000000  
 1.824000    0.000000   0.000000   0.000000   0.000000  
 1.826000    0.000000   0.000000   0.000000   0.000000  
 1.828000    0.000000   0.000000   0.000000   0.000000  
 1.830000    0.000000   0.000000   0.000000   0.000000  
 1.832000    0.000000   0.000000   0.000000   0.000000  
 1.834000    0.000000   0.000000   0.000000   0.000000  
 1.836000    0.000000   0.000000   0.000000   0.000000  
 1.838000    0.000000   0.000000   0.000000   0.000000  
 1.840000    0.000000   0.000000   0.000000   0.000000  
 1.842000    0.000000   0.000000   0.000000   0.000000  
 1.844000    0.000000   0.000000   0.000000   0.000000  
 1.846000    0.000000   0.000000   0.000000   0.000000  
 1.848000    0.000000   0.000000   0.000000   0.000000  
 1.850000    0.000000   0.000000   0.000000   0.000000  
 1.852000    0.000000   0.000000   0.000000   0.000000  
 1.854000    0.000000   0.000000   0.000000   0.000000  
 1.856000    0.000000   0.000000   0.000000   0.000000  
 1.858000    0.000000   0.000000   0.000000   0.000000  
 1.860000    0.000000   0.000000   0.000000   0.000000  
 1.862000    0.000000   0.000000   0.000000   0.000000  
 1.864000    0.000000   0.000000   0.000000   0.000000  
 1.866000    0.000000   0.000000   0.000000   0.000000  
 1.868000    0.000000   0.000000   0.000000   0.000000  
 1.870000    0.000000   0.000000   0.000000   0.000000  
 1.872000    0.000000   0.000000   0.000000   0.000000  
 1.874000    0.000000   0.000000   0.000000   0.000000  
 1.876000    0.000000   0.000000   0.000000   0.000000  
 1.878000    0.000000   0.000000   0.000000   0.000000  
 1.880000    0.000000   0.000000   0.000000   0.000000  
 1.882000    0.000000   0.000000   0.000000   0.000000  
 1.884000    0.000000   0.000000   0.000000   0.000000  
 1.886000    0.000000   0.000000   0.000000   0.000000  
 1.888000    0.000000   0.000000   0.000000   0.000000  
 1.890000    0.000000   0.000000   0.000000   0.000000  
 1.892000    0.000000   0.000000   0.000000   0.000000  
 1.894000    0.000000   0.000000   0.000000   0.000000  
 1.896000    0.000000   0.000000   0.000000   0.000000  
 1.898000    0.000000   0.000000   0.000000   0.000000  
 1.900000    0.000000   0.000000   0.000000   0.000000  
 1.902000    0.000000   0.000000   0.000000   0.000000  
 1.904000    0.000000   0.000000   0.000000   0.000000  
 1.906000    0.000000   0.000000   0.000000   0.000000  
 1.908000    0.000000   0.000000   0.000000   0.000000  
 1.910000    0.000000   0.000000   0.000000   0.000000  
 1.912000    0.000000   0.000000   0.000000   0.000000  
 1.914000    0.000000   0.000000   0.000000   0.000000  
 1.916000    0.000000   0.000000   0.000000   0.000000  
 1.918000    0.000000   0.000000   0.000000   0.000000  
 1.920000    0.000000   0.000000   0.000000   0.000000  
 1.922000    0.000000   0.000000   0.000000   0.000000  
 1.924000    0.000000   0.000000   0.000000   0.000000  
 1.926000    0.000000   0.000000   0.000000   0.000000  
 1.928000    0.000000   0.000000   0.000000   0.000000  
 1.930000    0.000000   0.000000   0.000000   0.000000  
 1.932000    0.000000   0.000000   0.000000   0.000000  
 1.934000    0.000000   0.000000   0.000000   0.000000  
 1.936000    0.000000   0.000000   0.000000   0.000000  
 1.938000    0.000000   0.000000   0.000000   0.000000  
 1.940000    0.000000   0.000000   0.000000   0.000000  
 1.942000    0.000000   0.000000   0.000000   0.000000  
 1.944000    0.000000   0.000000   0.000000   0.000000  
 1.946000    0.000000   0.000000   0.000000   0.000000  
 1.948000    0.000000   0.000000   0.000000   0.000000  
 1.950000    0.000000   0.000000   0.000000   0.000000  
 1.952000    0.000000   0.000000   0.000000   0.000000  
 1.954000    0.000000   0.000000   0.000000   0.000000  
 1.956000    0.000000   0.000000   0.000000   0.000000  
 1.958000    0.000000   0.000000   0.000000   0.000000  
 1.960000    0.000000   0.000000   0.000000   0.000000  
 1.962000    0.000000   0.000000   0.000000   0.000000  
 1.964000    0.000000   0.000000   0.000000   0.000000  
 1.966000    0.000000   0.000000   0.000000   0.000000  
 1.968000    0.000000   0.000000   0.000000   0.000000  
 1.970000    0.000000   0.000000   0.000000   0.000000  
 1.972000    0.000000   0.000000   0.000000   0.000000  
 1.974000    0.000000   0.000000   0.000000   0.000000  
 1.976000    0.000000   0.000000   0.000000   0.000000  
 1.978000    0.000000   0.000000   0.000000   0.000000  
 1.980000    0.000000   0.000000   0.000000   0.000000  
 1.982000    0.000000   0.000000   0.000000   0.000000  
 1.984000    0.000000   0.000000   0.000000   0.000000  
 1.986000    0.000000   0.000000   0.000000   0.000000  
 1.988000    0.000000   0.000000   0.000000   0.000000  
 1.990000    0.000000   0.000000   0.000000   0.000000  
 1.992000    0.000000   0.000000   0.000000   0.000000  
 1.994000    0.000000   0.000000   0.000000   0.000000  
 1.996000    0.000000   0.000000   0.000000   0.000000  
 1.998000    0.000000   0.000000   0.000000   0.000000  
 2.000000    0.000000   0.000000   0.000000   0.000000  
 2.002000    0.000000   0.000000   0.000000   0.000000  
 2.004000    0.000000   0.000000   0.000000   0.000000  
 2.006000    0.000000   0.000000   0.000000   0.000000  
 2.008000    0.000000   0.000000   0.000000   0.000000  
 2.010000    0.000000   0.000000   0.000000   0.000000  
 2.012000    0.000000   0.000000   0.000000   0.000000  
 2.014000    0.000000   0.000000   0.000000   0.000000  
 2.016000    0.000000   0.000000   0.000000   0.000000  
 2.018000    0.000000   0.000000   0.000000   0.000000  
 2.020000    0.000000   0.000000   0.000000   0.000000  
 2.022000    0.000000   0.000000   0.000000   0.000000  
 2.024000    0.000000   0.000000   0.000000   0.000000  
 2.026000    0.000000   0.000000   0.000000   0.000000  
 2.028000    0.000000   0.000000   0.000000   0.000000  
 2.030000    0.000000   0.000000   0.000000   0.000000  
 2.032000    0.000000   0.000000   0.000000   0.000000  
 2.034000    0.000000   0.000000   0.000000   0.000000  
 2.036000    0.000000   0.000000   0.000000   0.000000  
 2.038000    0.000000   0.000000   0.000000   0.000000  
 2.040000    0.000000   0.000000   0.000000   0.000000  
 2.042000    0.000000   0.000000   0.000000   0.000000  
 2.044000    0.000000   0.000000   0.000000   0.000000  
 2.046000    0.000000   0.000000   0.000000   0.000000  
 2.048000    0.000000   0.000000   0.000000   0.000000  
 2.050000    0.000000   0.000000   0.000000   0.000000  
 2.052000    0.000000   0.000000   0.000000   0.000000  
 2.054000    0.000000   0.000000   0.000000   0.000000  
 2.056000    0.000000   0.000000   0.000000   0.000000  
 2.058000    0.000000   0.000000   0.000000   0.000000  
 2.060000    0.000000   0.000000   0.000000   0.000000  
 2.062000    0.000000   0.000000   0.000000   0.000000  
 2.064000    0.000000   0.000000   0.000000   0.000000  
 2.066000    0.000000   0.000000   0.000000   0.000000  
